tahun,bulan,kode_pelabuhan,nama_pelabuhan,nilai,berat
2000,"January","IDSRD","SAMARINDA",36749681,2.097e+08
2000,"January","IDSRG","ACHMAD YANI (U)",851966,72212
2000,"January","IDSRN","SERASAN",,
2000,"January","IDSSI","SIAK SRI INDRAPURA",3814813,9385643
2000,"January","IDSST","SUNDA STRAIT (PENJ)",,
2000,"January","IDSTT","SINTETE",280251,50871
2000,"January","IDSUB","SURABAYA /JUANDA (U)",8125827,372595
2000,"January","IDSUG","SUNGAI GERONG",13895,40000
2000,"January","IDSUP","SUMENEP, MADURA",,
2000,"January","IDSUQ","SUNGAI GUNTUNG",2278568,3335996
2000,"January","IDSUR","SURABAYA (PTT)",,
2000,"January","IDSUS","SUSOH",,
2000,"January","IDSWQ","SUMBAWA/ BRANG-BIJI",,
2000,"January","IDTAN","TANJUNG UBAN",7385870,296504
2000,"January","IDTBK","TG BALAI KARIMUN",3749038,4.383e+09
2000,"January","IDTBT","TANJUNG BATU, RIAU",,
2000,"January","IDTBY","PADANG/TL.BAYUR",18619408,2.170e+08
2000,"January","IDTDL","TELUK DALAM",,
2000,"January","IDTEM","TEMBILAHAN",418813,11891647
2000,"January","IDTEN","TENAU",,
2000,"January","IDTER","TEREMPA",2371086,1662965
2000,"January","IDTES","TANJUNG EMAS",1.415e+08,93991553
2000,"January","IDTGD","TAGULANDANG",,
2000,"January","IDTGK","TANJUNG KEDABU",,
2000,"January","IDTGR","PASIR/TANAH GROGOT",12412304,5.599e+08
2000,"January","IDTIM","AMAMAPARE",1.139e+08,1.584e+08
2000,"January","IDTJB","TANJUNG BALAI ASAHAN",634996,3565002
2000,"January","IDTKA","TELOK AIR",788894,2749167
2000,"January","IDTKS","TELUK KASIM/SALAWATI",2690238,13393689
2000,"January","IDTLI","TOLI-TOLI",800,400
2000,"January","IDTLL","TG LUMBA-LUMBA",,
2000,"January","IDTLN","TANJUNG LENENG",6063239,15210000
2000,"January","IDTLS","TALISE",,
2000,"January","IDTMD","TANJUNG MEDANG",10489,27333
2000,"January","IDTMO","TELOK MELANO",,
2000,"January","IDTNJ","KIJANG (U)",292939,1799362
2000,"January","IDTPD","TANJUNG PANDAN",150273,18042397
2000,"January","IDTPE","TANJUNG PERAK",4.604e+08,4.359e+08
2000,"January","IDTPK","TAPAKTUAN",256668,15011735
2000,"January","IDTPN","TANJUNG PINANG",3285665,1.036e+08
2000,"January","IDTPP","TANJUNG PRIOK",1.059e+09,1.080e+09
2000,"January","IDTPR","TANJUNG PURA",22400,8092
2000,"January","IDTRD","TANJUNG REDEP",10694376,1.887e+08
2000,"January","IDTRK","TARAKAN (U)",2918959,435585
2000,"January","IDTSB","TELUK SEBANGAU",,
2000,"January","IDTSG","TANJUNG SANGATA",10926337,4.394e+08
2000,"January","IDTSO","TANJUNG SEKONG",952242,1229084
2000,"January","IDTST","TANJUNG SANTAN",72591294,3.902e+08
2000,"January","IDTTE","TERNATE",145433,571540
2000,"January","IDTUB","TUBAN",7888105,1.560e+08
2000,"January","IDUJU","UJUNGPANDANG",20218166,36824858
2000,"January","IDUNA","UDANG NATUNA",39249393,2.132e+08
2000,"January","IDUPG","HASANUDDIN (U)",2800755,33587765
2000,"January","IDWAN","WANI",,
2000,"January","IDWGP","WAINGAPU",,
2000,"January","IDWKI","KEP. WAKAI (TOGIAN)",,
2000,"January","IDZRI","SERUI",801462,1994337
2001,"January","ID101","ACEH - SABANG",,
2001,"January","ID104","LHOK SEUMAWE",,
2001,"January","ID144","BELAWAN",,
2001,"January","ID145","TANJUNG BALAI ASAHAN",,
2001,"January","ID163","TELUK DALAM",,
2001,"January","ID191","PADANG/TL.BAYUR",,
2001,"January","ID194","PADANG (PTT)",,
2001,"January","ID225","DUMAI",,
2001,"January","ID228","BENGKALIS",,
2001,"January","ID230","SELAT PANJANG",,
2001,"January","ID235","SUNGAI GUNTUNG",,
2001,"January","ID248","TG BALAI KARIMUN",2925,1400000
2001,"January","ID249","PULAU SAMBU",,
2001,"January","ID251","TANJUNG PINANG",,
2001,"January","ID258","BATU AMPAR",,
2001,"January","ID260","SINGKEP - DABO",,
2001,"January","ID265","SEKUPANG",7066,140
2001,"January","ID267","KABIL/PANAU",,
2001,"January","ID271","HANG NADIM (U)",,
2001,"January","ID273","PEKAN BARU",,
2001,"January","ID278","PERAWANG, SUMATRA",,
2001,"January","ID291","KUALA TUNGKAL",,
2001,"January","ID292","MUARA SABAK",,
2001,"January","ID293","JAMBI",,
2001,"January","ID321","MUNTOK",,
2001,"January","ID322","BLINJU, BANKA",,
2001,"January","ID323","PANGKAL BALAM",,
2001,"January","ID324","PALEMBANG-KERTAPATI",,
2001,"January","ID328","TANJUNG PANDAN",,
2001,"January","ID334","SM.BADARUDDIN (U)",,
2001,"January","ID340","MUSI RIVER",,
2001,"January","ID395","PANJANG",,
2001,"January","ID398","BAKAUHENI",,
2001,"January","ID431","TANJUNG PRIOK",7793,10452
2001,"January","ID434","SUKARNO HATTA (U)",4367,2
2001,"January","ID468","BANDUNG(PTT/GD BAGE)",,
2001,"January","ID494","TANJUNG EMAS",32599,6423
2001,"January","ID498","JEBRES/ADI SUMARMO",,
2001,"January","ID563","TANJUNG PERAK",156244,38880
2001,"January","ID564","PASURUAN",35455,25539
2001,"January","ID565","PROBOLINGGO",,
2001,"January","ID587","SURABAYA /JUANDA (U)",,
2001,"January","ID620","NGURAH RAI (U)",,
2001,"January","ID651","AMPENAN",,
2001,"January","ID655","BIMA",,
2001,"January","ID661","MATARAM / SELAPARANG",,
2001,"January","ID693","TENAU",,
2001,"January","ID714","PONTIANAK",,
2001,"January","ID721","KENDAWANGAN",,
2001,"January","ID726","ENTIKONG",,
2001,"January","ID746","SAMPIT",,
2001,"January","ID770","KAHAYAN BAY",,
2001,"January","ID771","BANJARMASIN",,
2001,"January","ID803","BALIKPAPAN",,
2001,"January","ID805","SAMARINDA",,
2001,"January","ID808","LINGKAS TARAKAN",,
2001,"January","ID812","BUNYU",,
2001,"January","ID813","TANJUNG SANGATA",,
2001,"January","ID893","UJUNGPANDANG",,
2001,"January","ID904","HASANUDDIN (U)",2300,900
2001,"January","ID925","POMALA",,
2001,"January","ID942","TERNATE",,
2001,"January","ID971","SORONG",2554013,17386836
2001,"January","IDADB","ADANG BAY",,
2001,"January","IDAMI","MATARAM / SELAPARANG",1224,141
2001,"January","IDARJ","ARJUNA, JAVA",12738212,67935000
2001,"January","IDATA","ATAPUPU",,
2001,"January","IDAUN","BLANG LANCANG (ARUN)",1.329e+08,5.865e+08
2001,"January","IDBAG","BAGAN SIAPI-API",155762,439246
2001,"January","IDBAN","BANJARMASIN",52044333,9.665e+08
2001,"January","IDBDJ","SAMSUDIN NOOR (U)",209200,57498
2001,"January","IDBDO","HUSEIN SASTRANEGARA",,
2001,"January","IDBEJ","BERAU",305999,3120000
2001,"January","IDBEK","BEKAPAI",,
2001,"January","IDBGG","BANGGAI",,
2001,"January","IDBIK","FRANS KASIEPO (U)",54120,26816
2001,"January","IDBIN","BINTORO",,
2001,"January","IDBIT","BITUNG",14595600,30689178
2001,"January","IDBKI","BIRING KASSI",277530,10420000
2001,"January","IDBKU","BENGKULU",,
2001,"January","IDBLC","BATU LICIN",,
2001,"January","IDBLG","BALONGAN",5036071,31782000
2001,"January","IDBLI","BLINJU, BANKA",9879,2310000
2001,"January","IDBLJ","BELINJU",6574,2200000
2001,"January","IDBLS","BENGKALIS",105865,6577000
2001,"January","IDBLW","BELAWAN",61058762,1.251e+08
2001,"January","IDBMU","BIMA",,
2001,"January","IDBND","BANDUNG(PTT/GD BAGE)",67019601,18508797
2001,"January","IDBOA","BENOA/LOLOAN",1279916,781532
2001,"January","IDBPD","BELAKANG PADANG",56605,181500
2001,"January","IDBPN","SEPINGGAN (U)",510518,137983
2001,"January","IDBPP","BALIKPAPAN",95345433,9.192e+08
2001,"January","IDBTG","BONTANG",5.387e+08,2.591e+09
2001,"January","IDBTH","HANG NADIM (U)",39040146,61494301
2001,"January","IDBTN","BINTUHAN",1192,9116
2001,"January","IDBTU","BATU AMPAR",2.236e+08,38974047
2001,"January","IDBUN","BUATAN",,
2001,"January","IDBUW","BAU-BAU",42400,8400
2001,"January","IDBYQ","BUNYU",,
2001,"January","IDCBN","CIREBON/PENGGUNG (U)",,
2001,"January","IDCBW","CELUKAN BAWANG",162674,7746381
2001,"January","IDCGD","CIGADING",617916,1613892
2001,"January","IDCGK","SUKARNO HATTA (U)",2.125e+08,9280228
2001,"January","IDCIN","CINTA, JAVA",11244397,60689000
2001,"January","IDCXP","CILACAP",16654555,1.148e+08
2001,"January","IDDAS","SINGKEP - DABO",542519,1.353e+08
2001,"January","IDDJB","PALMERAH/ SLT TAHA",,
2001,"January","IDDJJ","JAYAPURA / SENTANI",1683280,11366951
2001,"January","IDDJM","JAMBI",20422616,1.020e+08
2001,"January","IDDPS","NGURAH RAI (U)",24493656,4007404
2001,"January","IDDUM","DUMAI",3.368e+08,1.961e+09
2001,"January","IDEND","ENDE/IPI",,
2001,"January","IDENT","ENTIKONG",62622,54766
2001,"January","IDFKQ","FAK-FAK",16800,3300
2001,"January","IDGGT","GILIGENTENG",,
2001,"January","IDGOR","GORONTALO",840176,3500734
2001,"January","IDGRE","GRESIK",3633273,18205196
2001,"January","IDGTO","JALALUDDIN(U)",,
2001,"January","IDHLP","HLM. PERDANA KUSUMA",90300,6515
2001,"January","IDJKT","JAKARTA / PASAR IKAN",,
2001,"January","IDJOG","ADI SUCIPTO (U)",127370,41611
2001,"January","IDJOK","YOGYAKARTA (PTT)",,
2001,"January","IDJUA","JUATA TARAKAN",352481,7958371
2001,"January","IDKAB","KABIL/PANAU",49073158,12395135
2001,"January","IDKAH","KAHAYAN BAY",730873,1299676
2001,"January","IDKDI","WOLTER MONGINSIDI(U)",,
2001,"January","IDKDR","KENDARI",1467114,258349
2001,"January","IDKEN","KUALA ENOK",1585487,18984020
2001,"January","IDKGD","KUALA GAUNG",39815,92000
2001,"January","IDKID","PULAU KIJANG",1666400,91491936
2001,"January","IDKLA","KAMP. LAUT",,
2001,"January","IDKLS","KUALA LANGSA",225657,620284
2001,"January","IDKNG","KAIMANA",4646276,2622237
2001,"January","IDKOE","KUPANG / EL-TARI (U)",,
2001,"January","IDKTB","KOTABARU",20795898,8.721e+08
2001,"January","IDKTG","KETAPANG K. BARAT",1107617,2864460
2001,"January","IDKTJ","KUALA TANJUNG",34973303,58491957
2001,"January","IDKTK","KUALA TUNGKAL",18955165,49223817
2001,"January","IDLAL","LABUHAN ALAS",,
2001,"January","IDLAS","LANGSA, SUMATRA",3200,40000
2001,"January","IDLBI","LABUHAN BILIK",,
2001,"January","IDLIN","LINGKAS TARAKAN",7833404,7647558
2001,"January","IDLKS","LOMBOK",,
2001,"January","IDLLY","LABUHAN LAYAR",,
2001,"January","IDLOL","LOLI",153815,329676
2001,"January","IDLSW","LHOK SEUMAWE",11011490,98640000
2001,"January","IDLUB","LUBUK BESAR BANGKA",3287,1100000
2001,"January","IDLUW","LUWUK",,
2001,"January","IDMAD","MADIUN / ISWAHYUDI",,
2001,"January","IDMAN","MANGGAR",,
2001,"January","IDMDC","SAM RATULANGI (U)",817136,144487
2001,"January","IDMES","MEDAN / POLONIA (U)",1096054,281663
2001,"January","IDMJU","MAMUJU",,
2001,"January","IDMLI","MALILI, SULAWESI",99278260,20765471
2001,"January","IDMND","MANADO",,
2001,"January","IDMOF","MAUMERE",1200,200
2001,"January","IDMOR","MORO SULIT",193643,1.242e+08
2001,"January","IDMRI","MUSI RIVER",33421701,1.077e+08
2001,"January","IDMRK","MERAK",8975611,24212085
2001,"January","IDMSA","MUARA SABAK",13334844,28542653
2001,"January","IDMUO","MUNTOK",20638850,63636212
2001,"January","IDNBX","NABIRE , IRIAN JAYA",,
2001,"January","IDNTI","BINTUNI, IRIAN JAYA",5057297,22456893
2001,"January","IDPAD","PADANG (PTT)",,
2001,"January","IDPAI","PANIPAHAN",57599,103839
2001,"January","IDPAJ","PANJALAI",56756,52060
2001,"January","IDPAK","PEKAN BARU",2421,7999
2001,"January","IDPAL","PALIMANAN",,
2001,"January","IDPAS","PASIR PANJANG",1000485,4.012e+08
2001,"January","IDPAT","PANTOLOAN",4909193,6066722
2001,"January","IDPAZ","PASURUAN",,
2001,"January","IDPBA","PULAU BAAI",1813455,77216197
2001,"January","IDPBJ","PULO BUNJU, BORNEO",,
2001,"January","IDPBL","PULAU BULUH",1433320,1281710
2001,"January","IDPDG","PADANG / TABING (U)",,
2001,"January","IDPEK","PEKANBARU (RUMBAI)",,
2001,"January","IDPEN","PEMANUKAN",,
2001,"January","IDPEU","PENUBA",1218,4095
2001,"January","IDPGE","PULAU GEBE",1165382,90800000
2001,"January","IDPGK","PANGKAL PINANG (U)",,
2001,"January","IDPGX","PANGKAL BALAM",11707251,18557902
2001,"January","IDPIN","PINRANG",2700,1440000
2001,"January","IDPJG","PANJANG",42413937,91905902
2001,"January","IDPKN","PANGKALAN BUN",,
2001,"January","IDPKU","SIMPANG TIGA (U)",36092,36220
2001,"January","IDPLA","PALEMBANG - PLAJU",7945707,29258808
2001,"January","IDPLM","SM.BADARUDDIN (U)",905124,3114562
2001,"January","IDPLS","PALEMBANG-KERTAPATI",,
2001,"January","IDPMC","PANTE MACASSAR",,
2001,"January","IDPMG","MENENG",,
2001,"January","IDPNK","SUPADIO (U)",36884,5535
2001,"January","IDPON","PONTIANAK",24421558,44868984
2001,"January","IDPPO","PALOPO",1511636,3412892
2001,"January","IDPPS","PULANG PISAU",24018,5118
2001,"January","IDPRG","PARIGI",,
2001,"January","IDPRO","PROBOLINGGO",1514922,2752236
2001,"January","IDPSB","JKT./ POS PASAR BARU",,
2001,"January","IDPSS","PULAU SAMBU",39127,91483
2001,"January","IDPSU","PANGKALAN SUSU",,
2001,"January","IDPTE","PULAU TELLO",,
2001,"January","IDPTR","PUTERAN",154783,254808
2001,"January","IDPUM","POMALA",957016,23674000
2001,"January","IDPWG","PERAWANG, SUMATRA",,
2001,"January","IDRGA","RENGAT",,
2001,"January","IDSAK","SANGKAPURA / BAWEAN",,
2001,"January","IDSAR","SARANGAN",,
2001,"January","IDSBG","ACEH - SABANG",,
2001,"January","IDSBR","SUNGAI BROMBANG",1314,12000
2001,"January","IDSEN","SENIPAH",12087079,63483000
2001,"January","IDSEQ","SUNGAI PAKNING",4592511,28583000
2001,"January","IDSIG","SIGLI",,
2001,"January","IDSIN","SINABANG",,
2001,"January","IDSKE","SUNGAI KEMBUNG",,
2001,"January","IDSKP","SEKUPANG",65759571,5992683
2001,"January","IDSKR","SEKURA",,
2001,"January","IDSLG","SIBOLGA",,
2001,"January","IDSLY","SELAYAR",,
2001,"January","IDSMQ","SAMPIT",1559982,3248424
2001,"January","IDSMR","SEMARANG (PTT)",,
2001,"January","IDSNB","SINABOI",38038,59540
2001,"January","IDSOC","JEBRES/ADI SUMARMO",1509942,434693
2001,"January","IDSOQ","SORONG / JEFMAN (U)",,
2001,"January","IDSOR","SORONG",2379357,4134204
2001,"January","IDSPA","SELAT PANJANG",427379,1737824
2001,"January","IDSPD","SAPUDI",,
2001,"January","IDSPK","SEPEKAN",,
2001,"January","IDSRD","SAMARINDA",53326944,6.862e+08
2001,"January","IDSRG","ACHMAD YANI (U)",362855,56677
2001,"January","IDSSI","SIAK SRI INDRAPURA",4243893,11041177
2001,"January","IDSTT","SINTETE",328432,373957
2001,"January","IDSUB","SURABAYA /JUANDA (U)",10071388,533158
2001,"January","IDSUN","SUNGSANG",,
2001,"January","IDSUQ","SUNGAI GUNTUNG",1979826,3412111
2001,"January","IDSUR","SURABAYA (PTT)",5470,18900
2001,"January","IDSWQ","SUMBAWA/ BRANG-BIJI",20125184,34201300
2001,"January","IDTAN","TANJUNG UBAN",5612627,358960
2001,"January","IDTBK","TG BALAI KARIMUN",7988447,8.628e+09
2001,"January","IDTBR","TANJUNG BERINGIN",,
2001,"January","IDTBT","TANJUNG BATU, RIAU",1222036,158162
2001,"January","IDTBY","PADANG/TL.BAYUR",24560175,3.011e+08
2001,"January","IDTDL","TELUK DALAM",,
2001,"January","IDTEM","TEMBILAHAN",1103099,2350166
2001,"January","IDTEN","TENAU",9450324,27535204
2001,"January","IDTER","TEREMPA",64830,55829
2001,"January","IDTES","TANJUNG EMAS",1.347e+08,94778792
2001,"January","IDTGD","TAGULANDANG",,
2001,"January","IDTGK","TANJUNG KEDABU",,
2001,"January","IDTGR","PASIR/TANAH GROGOT",2197400,1.286e+08
2001,"January","IDTIM","AMAMAPARE",1.199e+08,1.522e+08
2001,"January","IDTJA","TANJUNG ARU",,
2001,"January","IDTJB","TANJUNG BALAI ASAHAN",919701,3999524
2001,"January","IDTJS","TANJUNG SELOR",,
2001,"January","IDTKA","TELOK AIR",400507,1306373
2001,"January","IDTKG","BRANTI (U)",,
2001,"January","IDTKS","TELUK KASIM/SALAWATI",1734144,12900000
2001,"January","IDTLL","TG LUMBA-LUMBA",,
2001,"January","IDTLN","TANJUNG LENENG",1484382,2875000
2001,"January","IDTLS","TALISE",570062,25805
2001,"January","IDTMD","TANJUNG MEDANG",9621,23000
2001,"January","IDTNJ","KIJANG (U)",2649842,1.659e+08
2001,"January","IDTPD","TANJUNG PANDAN",337477,4951181
2001,"January","IDTPE","TANJUNG PERAK",3.835e+08,4.145e+08
2001,"January","IDTPK","TAPAKTUAN",2172365,295986
2001,"January","IDTPN","TANJUNG PINANG",3910985,19302191
2001,"January","IDTPP","TANJUNG PRIOK",1.556e+09,1.576e+09
2001,"January","IDTPR","TANJUNG PURA",3494,3360
2001,"January","IDTRD","TANJUNG REDEP",5161268,3.339e+08
2001,"January","IDTRK","TARAKAN (U)",610444,21998000
2001,"January","IDTSG","TANJUNG SANGATA",44513415,1.491e+09
2001,"January","IDTSO","TANJUNG SEKONG",,
2001,"January","IDTST","TANJUNG SANTAN",40662834,2.146e+08
2001,"January","IDTTE","TERNATE",1928249,4657586
2001,"January","IDTUB","TUBAN",2779514,1.533e+08
2001,"January","IDUJU","UJUNGPANDANG",27609108,1.030e+08
2001,"January","IDUNA","UDANG NATUNA",7730578,41002000
2001,"January","IDUPG","HASANUDDIN (U)",757383,475215
2001,"January","IDWET","WAGETHE (U)",,
2001,"January","IDWKI","KEP. WAKAI (TOGIAN)",,
2001,"January","IDZRI","SERUI",2036788,9375174
2002,"January","ID101","ACEH - SABANG",3591,120
2002,"January","ID102","ULEE LHEUE",,
2002,"January","ID104","LHOK SEUMAWE",,
2002,"January","ID144","BELAWAN",30709,64000
2002,"January","ID145","TANJUNG BALAI ASAHAN",4618,16941
2002,"January","ID155","KUALA LIPAN",,
2002,"January","ID159","SIBOLGA",,
2002,"January","ID166","MEDAN / POLONIA (U)",,
2002,"January","ID191","PADANG/TL.BAYUR",,
2002,"January","ID230","SELAT PANJANG",,
2002,"January","ID232","PANJALAI",,
2002,"January","ID235","SUNGAI GUNTUNG",,
2002,"January","ID236","KUALA GAUNG",,
2002,"January","ID243","KUALA ENOK",,
2002,"January","ID245","PULAU KIJANG",,
2002,"January","ID248","TG BALAI KARIMUN",813,813000
2002,"January","ID249","PULAU SAMBU",,
2002,"January","ID250","TANJUNG UBAN",,
2002,"January","ID251","TANJUNG PINANG",,
2002,"January","ID253","PENUBA",,
2002,"January","ID258","BATU AMPAR",,
2002,"January","ID260","SINGKEP - DABO",,
2002,"January","ID262","KIJANG (U)",,
2002,"January","ID265","SEKUPANG",458138,35823
2002,"January","ID267","KABIL/PANAU",,
2002,"January","ID271","HANG NADIM (U)",,
2002,"January","ID291","KUALA TUNGKAL",188499,622876
2002,"January","ID293","JAMBI",,
2002,"January","ID295","NIPAH PANJANG",,
2002,"January","ID323","PANGKAL BALAM",1571359,629650
2002,"January","ID324","PALEMBANG-KERTAPATI",,
2002,"January","ID328","TANJUNG PANDAN",,
2002,"January","ID329","MANGGAR",,
2002,"January","ID334","SM.BADARUDDIN (U)",,
2002,"January","ID339","BELINJU",,
2002,"January","ID340","MUSI RIVER",,
2002,"January","ID395","PANJANG",,
2002,"January","ID431","TANJUNG PRIOK",196659,9448
2002,"January","ID434","SUKARNO HATTA (U)",146904,485
2002,"January","ID468","BANDUNG(PTT/GD BAGE)",79017,15731
2002,"January","ID494","TANJUNG EMAS",180916,203637
2002,"January","ID498","JEBRES/ADI SUMARMO",,
2002,"January","ID531","ADI SUCIPTO (U)",,
2002,"January","ID563","TANJUNG PERAK",18750,25000
2002,"January","ID564","PASURUAN",45214,24936
2002,"January","ID565","PROBOLINGGO",,
2002,"January","ID587","SURABAYA /JUANDA (U)",11975,80
2002,"January","ID592","RAMBIPUJI JEMBER",,
2002,"January","ID620","NGURAH RAI (U)",22237,16090
2002,"January","ID681","KUPANG / EL-TARI (U)",,
2002,"January","ID713","SINGKAWANG",7285,28000
2002,"January","ID771","BANJARMASIN",,
2002,"January","ID803","BALIKPAPAN",,
2002,"January","ID805","SAMARINDA",,
2002,"January","ID806","TANJUNG REDEP",,
2002,"January","ID808","LINGKAS TARAKAN",,
2002,"January","ID810","PASIR/TANAH GROGOT",1244080,63799000
2002,"January","ID812","BUNYU",,
2002,"January","ID817","BONTANG",,
2002,"January","ID835","BITUNG",,
2002,"January","ID863","DONGGALA",,
2002,"January","ID893","UJUNGPANDANG",,
2002,"January","ID904","HASANUDDIN (U)",,
2002,"January","ID922","KENDARI",,
2002,"January","ID942","TERNATE",,
2002,"January","ID946","AMBON",,
2002,"January","ID971","SORONG",,
2002,"January","IDADB","ADANG BAY",,
2002,"January","IDAMB","AMBON",,
2002,"January","IDAMI","MATARAM / SELAPARANG",5031,899
2002,"January","IDAMQ","PATTIMURA/LAHA (U)",,
2002,"January","IDARJ","ARJUNA, JAVA",10770461,67494000
2002,"January","IDATA","ATAPUPU",85545,269600
2002,"January","IDAUN","BLANG LANCANG (ARUN)",1.078e+08,6.721e+08
2002,"January","IDBAG","BAGAN SIAPI-API",27226,110055
2002,"January","IDBAN","BANJARMASIN",39862796,9.192e+08
2002,"January","IDBCH","BAUCAU (U)",,
2002,"January","IDBDJ","SAMSUDIN NOOR (U)",145670,120964
2002,"January","IDBDO","HUSEIN SASTRANEGARA",,
2002,"January","IDBEJ","BERAU",4529435,2.073e+08
2002,"January","IDBGG","BANGGAI",4000,2000
2002,"January","IDBIK","FRANS KASIEPO (U)",396637,655586
2002,"January","IDBIT","BITUNG",,
2002,"January","IDBJU","BANYUWANGI",,
2002,"January","IDBKI","BIRING KASSI",,
2002,"January","IDBKU","BENGKULU",,
2002,"January","IDBLC","BATU LICIN",201721,8965408
2002,"January","IDBLG","BALONGAN",4175864,41068694
2002,"January","IDBLI","BLINJU, BANKA",,
