tahun,bulan,kode_pelabuhan,nama_pelabuhan,nilai,berat
2013,"February","IDPKU","SIMPANG TIGA (U)",244316,2492
2013,"February","IDPLA","PALEMBANG - PLAJU",,
2013,"February","IDPLM","SM.BADARUDDIN (U)",,
2013,"February","IDPNK","SUPADIO (U)",9964,1968
2013,"February","IDPON","PONTIANAK",56326001,49173622
2013,"February","IDPPS","PULANG PISAU",6526171,1523248
2013,"February","IDPRN","PANARUKAN",1.005e+08,1.039e+08
2013,"February","IDPUM","POMALA",,
2013,"February","IDPWG","PERAWANG, SUMATRA",32188639,62798997
2013,"February","IDRAN","RANAI",,
2013,"February","IDRGA","RENGAT",,
2013,"February","IDSKI","NA",,
2013,"February","IDSKP","SEKUPANG",2.665e+08,41473879
2013,"February","IDSMQ","SAMPIT",7560426,3450349
2013,"February","IDSMR","SEMARANG (PTT)",2623628,2603126
2013,"February","IDSOC","JEBRES/ADI SUMARMO",56054,2635
2013,"February","IDSOQ","SORONG / JEFMAN (U)",,
2013,"February","IDSOR","SORONG",8690366,1241184
2013,"February","IDSPA","SELAT PANJANG",11487,15021
2013,"February","IDSRD","SAMARINDA",23155506,21164485
2013,"February","IDSRG","ACHMAD YANI (U)",141583,11507
2013,"February","IDSSI","SIAK SRI INDRAPURA",388964,641575
2013,"February","IDSTT","SINTETE",,
2013,"February","IDSUB","SURABAYA /JUANDA (U)",33569953,442106
2013,"February","IDSUN","SUNGSANG",,
2013,"February","IDSUQ","SUNGAI GUNTUNG",4295111,1504461
2013,"February","IDSUR","SURABAYA (PTT)",1461545,681216
2013,"February","IDTAN","TANJUNG UBAN",2.621e+08,1.484e+08
2013,"February","IDTBK","TG BALAI KARIMUN",36478127,6701938
2013,"February","IDTBT","TANJUNG BATU, RIAU",,
2013,"February","IDTBY","PADANG/TL.BAYUR",56725839,52121808
2013,"February","IDTEM","TEMBILAHAN",2215699,641331
2013,"February","IDTEN","TENAU",,
2013,"February","IDTER","TEREMPA",,
2013,"February","IDTES","TANJUNG EMAS",4.107e+08,2.979e+08
2013,"February","IDTIM","AMAMAPARE",69422284,21749317
2013,"February","IDTJB","TANJUNG BALAI ASAHAN",2628806,5252722
2013,"February","IDTJS","TANJUNG SELOR",,
2013,"February","IDTKA","TELOK AIR",1786808,1855700
2013,"February","IDTLN","TANJUNG LENENG",1.827e+08,1.792e+08
2013,"February","IDTNJ","KIJANG (U)",,
2013,"February","IDTOB","TOBELO",,
2013,"February","IDTPD","TANJUNG PANDAN",,
2013,"February","IDTPE","TANJUNG PERAK",1.354e+09,1.489e+09
2013,"February","IDTPN","TANJUNG PINANG",15638244,1546162
2013,"February","IDTPP","TANJUNG PRIOK",6.142e+09,2.859e+09
2013,"February","IDTPR","TANJUNG PURA",,
2013,"February","IDTRD","TANJUNG REDEP",,
2013,"February","IDTRK","TARAKAN (U)",,
2013,"February","IDTSG","TANJUNG SANGATA",1.090e+08,82185003
2013,"February","IDTTE","TERNATE",22978,1221
2013,"February","IDTUB","TUBAN",3.973e+08,4.119e+08
2013,"February","IDUJU","UJUNGPANDANG",2.130e+08,55858458
2013,"February","IDUPG","HASANUDDIN (U)",,
2013,"February","IDWGP","WAINGAPU",12673980,18006817
2014,"February","IDAMB","AMBON",,
2014,"February","IDAMU","AMURANG",,
2014,"February","IDBAN","BANJARMASIN",,
2014,"February","IDBDO","HUSEIN SASTRANEGARA",,
2014,"February","IDBIT","BITUNG",,
2014,"February","IDBJU","BANYUWANGI",,
2014,"February","IDBKU","BENGKULU",,
2014,"February","IDBLG","BALONGAN",,
2014,"February","IDBLJ","BELINJU",,
2014,"February","IDBLS","BENGKALIS",,
2014,"February","IDBLW","BELAWAN",,
2014,"February","IDBMU","BIMA",,
2014,"February","IDBOA","BENOA/LOLOAN",,
2014,"February","IDBPN","SEPINGGAN (U)",,
2014,"February","IDBPP","BALIKPAPAN",,
2014,"February","IDBTG","BONTANG",,
2014,"February","IDBTH","HANG NADIM (U)",,
2014,"February","IDBTU","BATU AMPAR",,
2014,"February","IDBUN","BUATAN",,
2014,"February","IDBUW","BAU-BAU",,
2014,"February","IDCBN","CIREBON/PENGGUNG (U)",,
2014,"February","IDCBW","CELUKAN BAWANG",,
2014,"February","IDCGD","CIGADING",,
2014,"February","IDCGK","SUKARNO HATTA (U)",,
2014,"February","IDCXP","CILACAP",,
2014,"February","IDDJM","JAMBI",,
2014,"February","IDDPS","NGURAH RAI (U)",,
2014,"February","IDDUM","DUMAI",,
2014,"February","IDENT","ENTIKONG",,
2014,"February","IDGOR","GORONTALO",,
2014,"February","IDGRE","GRESIK",,
2014,"February","IDHLP","HLM. PERDANA KUSUMA",,
2014,"February","IDJKT","JAKARTA / PASAR IKAN",,
2014,"February","IDJOG","ADI SUCIPTO (U)",,
2014,"February","IDJUA","JUATA TARAKAN",,
2014,"February","IDKAB","KABIL/PANAU",,
2014,"February","IDKDW","KENDAWANGAN",,
2014,"February","IDKLB","KALIBARU",,
2014,"February","IDKNO","NA",,
2014,"February","IDKRU","KRUENG R. MALAHAYATI",,
2014,"February","IDKTA","KOTA AGUNG",,
2014,"February","IDKTB","KOTABARU",,
2014,"February","IDKTG","KETAPANG K. BARAT",,
2014,"February","IDKTJ","KUALA TANJUNG",,
2014,"February","IDKTK","KUALA TUNGKAL",,
2014,"February","IDKUM","KUMAI",,
2014,"February","IDLEM","LEMBAR",,
2014,"February","IDLHK","LHOK NGA",,
2014,"February","IDLIN","LINGKAS TARAKAN",,
2014,"February","IDLSW","LHOK SEUMAWE",,
2014,"February","IDLUW","LUWUK",,
2014,"February","IDMDC","SAM RATULANGI (U)",,
2014,"February","IDMES","MEDAN / POLONIA (U)",,
2014,"February","IDMLI","MALILI, SULAWESI",,
2014,"February","IDMRI","MUSI RIVER",,
2014,"February","IDMRK","MERAK",,
2014,"February","IDMSA","MUARA SABAK",,
2014,"February","IDNNX","NUNUKAN",,
2014,"February","IDOBI","OBI ISLAND",,
2014,"February","IDPAK","PEKAN BARU",,
2014,"February","IDPDG","PADANG / TABING (U)",,
2014,"February","IDPEK","PEKANBARU (RUMBAI)",,
2014,"February","IDPGX","PANGKAL BALAM",,
2014,"February","IDPJG","PANJANG",,
2014,"February","IDPKU","SIMPANG TIGA (U)",,
2014,"February","IDPLM","SM.BADARUDDIN (U)",,
2014,"February","IDPON","PONTIANAK",,
2014,"February","IDPRN","PANARUKAN",,
2014,"February","IDPSS","PULAU SAMBU",,
2014,"February","IDPUM","POMALA",,
2014,"February","IDPWG","PERAWANG, SUMATRA",,
2014,"February","IDSKP","SEKUPANG",,
2014,"February","IDSMQ","SAMPIT",,
2014,"February","IDSMR","SEMARANG (PTT)",,
2014,"February","IDSOC","JEBRES/ADI SUMARMO",,
2014,"February","IDSOR","SORONG",,
2014,"February","IDSPA","SELAT PANJANG",,
2014,"February","IDSRD","SAMARINDA",,
2014,"February","IDSRG","ACHMAD YANI (U)",,
2014,"February","IDSSI","SIAK SRI INDRAPURA",,
2014,"February","IDSTT","SINTETE",,
2014,"February","IDSUB","SURABAYA /JUANDA (U)",,
2014,"February","IDSUQ","SUNGAI GUNTUNG",,
2014,"February","IDSUR","SURABAYA (PTT)",,
2014,"February","IDTAN","TANJUNG UBAN",,
2014,"February","IDTBK","TG BALAI KARIMUN",,
2014,"February","IDTBY","PADANG/TL.BAYUR",,
2014,"February","IDTEM","TEMBILAHAN",,
2014,"February","IDTEN","TENAU",,
2014,"February","IDTER","TEREMPA",,
2014,"February","IDTES","TANJUNG EMAS",,
2014,"February","IDTIM","AMAMAPARE",,
2014,"February","IDTJB","TANJUNG BALAI ASAHAN",,
2014,"February","IDTJS","TANJUNG SELOR",,
2014,"February","IDTKA","TELOK AIR",,
2014,"February","IDTLN","TANJUNG LENENG",,
2014,"February","IDTNJ","KIJANG (U)",,
2014,"February","IDTPD","TANJUNG PANDAN",,
2014,"February","IDTPE","TANJUNG PERAK",,
2014,"February","IDTPN","TANJUNG PINANG",,
2014,"February","IDTPP","TANJUNG PRIOK",,
2014,"February","IDTSG","TANJUNG SANGATA",,
2014,"February","IDTUB","TUBAN",,
2014,"February","IDUJU","UJUNGPANDANG",,
2014,"February","IDUPG","HASANUDDIN (U)",,
1999,"March","101","NA",3732,28
1999,"March","102","ULEE LHEUE",,
1999,"March","104","LHOK SEUMAWE",,
1999,"March","108","MEULABOH",,
1999,"March","112","BAKONGAN",,
1999,"March","264","BAGAN SIAPI-API(U)",,
1999,"March","293","JAMBI",,
1999,"March","324","PALEMBANG-KERTAPATI",,
1999,"March","326","PALEMBANG - PLAJU",,
1999,"March","431","TANJUNG PRIOK",2672,269
1999,"March","434","SUKARNO HATTA (U)",,
1999,"March","461","MERAK",,
1999,"March","494","TANJUNG EMAS",,
1999,"March","563","TANJUNG PERAK",,
1999,"March","612","GILIMANUK",,
1999,"March","620","NGURAH RAI (U)",,
1999,"March","714","PONTIANAK",,
1999,"March","843","SAM RATULANGI (U)",,
1999,"March","893","UJUNGPANDANG",,
1999,"March","897","MALILI, SULAWESI",,
1999,"March","ID101","ACEH - SABANG",6878305,36800
1999,"March","ID112","BAKONGAN",,
1999,"March","ID225","DUMAI",,
1999,"March","ID326","PALEMBANG - PLAJU",,
1999,"March","ID431","TANJUNG PRIOK",,
1999,"March","ID434","SUKARNO HATTA (U)",,
1999,"March","ID468","BANDUNG(PTT/GD BAGE)",,
1999,"March","IDAMB","AMBON",,
1999,"March","IDAMI","MATARAM / SELAPARANG",253344,11327
1999,"March","IDAUN","BLANG LANCANG (ARUN)",1468741,257202
1999,"March","IDBAG","BAGAN SIAPI-API",,
1999,"March","IDBAJ","BAJO E",377,2
1999,"March","IDBAL","BALANTANG/MALILI",,
1999,"March","IDBAN","BANJARMASIN",3782306,4446073
1999,"March","IDBAO","BAKONGAN",,
1999,"March","IDBDJ","SAMSUDIN NOOR (U)",,
1999,"March","IDBDL","BANDUL",,
1999,"March","IDBDO","HUSEIN SASTRANEGARA",1453,70
1999,"March","IDBDS","BADAS SUMBAWA",,
1999,"March","IDBEK","BEKAPAI",,
1999,"March","IDBIK","FRANS KASIEPO (U)",,
1999,"March","IDBIT","BITUNG",1684489,2521357
1999,"March","IDBJU","BANYUWANGI",165000,150000
1999,"March","IDBKI","BIRING KASSI",,
1999,"March","IDBKU","BENGKULU",8014182,27859000
1999,"March","IDBLG","BALONGAN",,
1999,"March","IDBLS","BENGKALIS",,
1999,"March","IDBLW","BELAWAN",47274608,1.758e+08
1999,"March","IDBMU","BIMA",10294240,2143890
1999,"March","IDBND","BANDUNG(PTT/GD BAGE)",188247,21603
1999,"March","IDBOA","BENOA/LOLOAN",17618,39747
1999,"March","IDBPD","BELAKANG PADANG",,
1999,"March","IDBPN","SEPINGGAN (U)",6207990,2455089
1999,"March","IDBPP","BALIKPAPAN",65315195,4.680e+08
1999,"March","IDBTG","BONTANG",7869156,832402
1999,"March","IDBTH","HANG NADIM (U)",,
1999,"March","IDBTJ","BLANG BINTANG (U)",,
1999,"March","IDBTN","BINTUHAN",,
1999,"March","IDBUL","BULELENG",,
1999,"March","IDBUN","BUATAN",,
1999,"March","IDBUW","BAU-BAU",,
1999,"March","IDCBN","CIREBON/PENGGUNG (U)",,
1999,"March","IDCBW","CELUKAN BAWANG",48000,3000000
1999,"March","IDCGD","CIGADING",5621317,42957737
1999,"March","IDCGK","SUKARNO HATTA (U)",1.028e+08,5030762
1999,"March","IDCXP","CILACAP",75753040,7.352e+08
1999,"March","IDDAS","SINGKEP - DABO",,
1999,"March","IDDBO","DOBO",,
1999,"March","IDDIL","DILLI / KOMORO (U)",,
1999,"March","IDDJB","PALMERAH/ SLT TAHA",,
1999,"March","IDDJJ","JAYAPURA / SENTANI",,
1999,"March","IDDJM","JAMBI",4308281,4010729
1999,"March","IDDPS","NGURAH RAI (U)",1888721,158641
1999,"March","IDDUM","DUMAI",20828300,30991822
1999,"March","IDEND","ENDE/IPI",93048,31311
1999,"March","IDENT","ENTIKONG",,
1999,"March","IDGLX","GALELA , MALUKU",33165,40000
1999,"March","IDGOR","GORONTALO",,
1999,"March","IDGRE","GRESIK",25388953,3.266e+08
1999,"March","IDHLP","HLM. PERDANA KUSUMA",,
1999,"March","IDIDI","IDI",,
1999,"March","IDJKT","JAKARTA / PASAR IKAN",273426,25774
1999,"March","IDKAH","KAHAYAN BAY",516413,1509982
1999,"March","IDKAM","KAMBUNONG, CELEBES",,
1999,"March","IDKAR","KAROSA, SULAWESI",,
1999,"March","IDKDD","KEDINDI/REO",,
1999,"March","IDKDI","WOLTER MONGINSIDI(U)",,
1999,"March","IDKDR","KENDARI",,
1999,"March","IDKEN","KUALA ENOK",,
1999,"March","IDKLB","KALIBARU",1499148,3859502
1999,"March","IDKLG","KALIANGET",,
1999,"March","IDKLS","KUALA LANGSA",,
1999,"March","IDKOE","KUPANG / EL-TARI (U)",699212,1343681
1999,"March","IDKRU","KRUENG R. MALAHAYATI",,
1999,"March","IDKTA","KOTA AGUNG",9981958,81169000
1999,"March","IDKTB","KOTABARU",244554,3371
1999,"March","IDKTG","KETAPANG K. BARAT",,
1999,"March","IDKTJ","KUALA TANJUNG",8227897,26321230
1999,"March","IDKTK","KUALA TUNGKAL",357282,155227
1999,"March","IDKTP","KETAPANG JAWA TIMUR",,
1999,"March","IDKUA","KUANDANG",,
1999,"March","IDKUM","KUMAI",,
1999,"March","IDLEM","LEMBAR",5119050,17769445
1999,"March","IDLHJ","LABUHAN HAJI ACEH",,
1999,"March","IDLHK","LHOK NGA",3119,84
1999,"March","IDLIN","LINGKAS TARAKAN",,
1999,"March","IDLSW","LHOK SEUMAWE",1887219,247064
1999,"March","IDLUV","TUAL",,
1999,"March","IDMAL","MANGOLE",,
1999,"March","IDMAN","MANGGAR",283000,106000
1999,"March","IDMDC","SAM RATULANGI (U)",142611,3908
1999,"March","IDMES","MEDAN / POLONIA (U)",936552,33224
1999,"March","IDMLI","MALILI, SULAWESI",5285296,46799588
1999,"March","IDMNT","MANTANG, RIAU",,
1999,"March","IDMOF","MAUMERE",,
1999,"March","IDMRI","MUSI RIVER",,
1999,"March","IDMRK","MERAK",67189965,2.849e+08
1999,"March","IDMSA","MUARA SABAK",,
1999,"March","IDMUO","MUNTOK",,
1999,"March","IDNAM","NAMLEA",,
1999,"March","IDOLO","ULEE LHEUE",,
1999,"March","IDPAD","PADANG (PTT)",,
1999,"March","IDPAG","PEGATAN",,
1999,"March","IDPAI","PANIPAHAN",,
1999,"March","IDPAK","PEKAN BARU",33093838,19283717
1999,"March","IDPAL","PALIMANAN",,
1999,"March","IDPAP","PARE-PARE",,
1999,"March","IDPAS","PASIR PANJANG",135609,58792
1999,"March","IDPAT","PANTOLOAN",,
1999,"March","IDPAZ","PASURUAN",,
1999,"March","IDPBA","PULAU BAAI",179,838
1999,"March","IDPBL","PULAU BULUH",28111,393728
1999,"March","IDPDG","PADANG / TABING (U)",10487,255
1999,"March","IDPEK","PEKANBARU (RUMBAI)",30127032,7088419
1999,"March","IDPGK","PANGKAL PINANG (U)",134483,8047
1999,"March","IDPGX","PANGKAL BALAM",1104944,1037984
1999,"March","IDPIN","PINRANG",,
1999,"March","IDPJG","PANJANG",9640730,30197016
1999,"March","IDPKU","SIMPANG TIGA (U)",1052063,127739
1999,"March","IDPLA","PALEMBANG - PLAJU",5992649,1723626
1999,"March","IDPLM","SM.BADARUDDIN (U)",2.306e+08,43420331
1999,"March","IDPLS","PALEMBANG-KERTAPATI",6075650,21050000
1999,"March","IDPLW","PALU / MUTIARA (U)",,
1999,"March","IDPMG","MENENG",230050,250000
1999,"March","IDPNK","SUPADIO (U)",75444,501455
1999,"March","IDPNN","PAMANUKAN, JAVA",,
1999,"March","IDPOL","POLENG",,
1999,"March","IDPON","PONTIANAK",5116005,5834048
1999,"March","IDPPO","PALOPO",,
1999,"March","IDPPS","PULANG PISAU",327462,922269
1999,"March","IDPRA","PERIGI RAJA",,
1999,"March","IDPRG","PARIGI",,
1999,"March","IDPRN","PANARUKAN",,
1999,"March","IDPRO","PROBOLINGGO",10548554,87675000
1999,"March","IDPSB","JKT./ POS PASAR BARU",,
1999,"March","IDPSJ","POSSO",,
1999,"March","IDPSS","PULAU SAMBU",4489253,61136945
1999,"March","IDPSU","PANGKALAN SUSU",,
1999,"March","IDPTE","PULAU TELLO",,
1999,"March","IDPUM","POMALA",,
1999,"March","IDPWG","PERAWANG, SUMATRA",63318134,1.017e+08
1999,"March","IDRAB","RABA",,
1999,"March","IDRAM","RAMBIPUJI JEMBER",,
1999,"March","IDRAN","RANAI",,
1999,"March","IDREM","REMBANG",,
1999,"March","IDRGA","RENGAT",,
1999,"March","IDSAB","SABANG - SULAWESI",22930,30600
1999,"March","IDSAK","SANGKAPURA / BAWEAN",,
1999,"March","IDSAM","SAMPANG",7661,3620
1999,"March","IDSBG","ACEH - SABANG",12546,1035
1999,"March","IDSDU","SUNGAI DURI",2069,460
1999,"March","IDSEB","SEBANGAN BAY",,
1999,"March","IDSEN","SENIPAH",937656,245640
1999,"March","IDSEQ","SUNGAI PAKNING",107709,25979
1999,"March","IDSIA","SIAK YECHIL, RIAU",,
1999,"March","IDSIQ","SINGKEP/ DABO (U)",,
1999,"March","IDSKL","SINGKEL",,
1999,"March","IDSKR","SEKURA",,
1999,"March","IDSLG","SIBOLGA",,
1999,"March","IDSLY","SELAYAR",,
1999,"March","IDSMQ","SAMPIT",,
1999,"March","IDSMR","SEMARANG (PTT)",,
1999,"March","IDSOC","JEBRES/ADI SUMARMO",106360,229344
1999,"March","IDSOQ","SORONG / JEFMAN (U)",,
1999,"March","IDSOR","SORONG",720112,37968
1999,"March","IDSPA","SELAT PANJANG",78200,129208
1999,"March","IDSPD","SAPUDI",,
1999,"March","IDSRD","SAMARINDA",18553345,9768875
1999,"March","IDSRG","ACHMAD YANI (U)",34220,848
1999,"March","IDSRI","TEMINDUNG (U)",,
1999,"March","IDSSI","SIAK SRI INDRAPURA",702221,870319
1999,"March","IDSTT","SINTETE",,
1999,"March","IDSUB","SURABAYA /JUANDA (U)",12380527,3120913
1999,"March","IDSUG","SUNGAI GERONG",1187,756
1999,"March","IDSUQ","SUNGAI GUNTUNG",,
1999,"March","IDSUR","SURABAYA (PTT)",42298,12537
1999,"March","IDSWQ","SUMBAWA/ BRANG-BIJI",345546,78058
1999,"March","IDTAN","TANJUNG UBAN",,
1999,"March","IDTBK","TG BALAI KARIMUN",427566,418542
1999,"March","IDTBT","TANJUNG BATU, RIAU",,
1999,"March","IDTBY","PADANG/TL.BAYUR",12243305,45416711
1999,"March","IDTEG","TEGAL",,
1999,"March","IDTEM","TEMBILAHAN",70916,4536
1999,"March","IDTEN","TENAU",4649037,12700000
1999,"March","IDTER","TEREMPA",,
1999,"March","IDTES","TANJUNG EMAS",72527955,1.568e+08
1999,"March","IDTGR","PASIR/TANAH GROGOT",194843,62230
1999,"March","IDTIM","AMAMAPARE",36030069,34247812
1999,"March","IDTJB","TANJUNG BALAI ASAHAN",213673,1050007
1999,"March","IDTLN","TANJUNG LENENG",1387027,1053910
1999,"March","IDTNJ","KIJANG (U)",,
1999,"March","IDTOB","TOBELO",74999,67500
1999,"March","IDTPD","TANJUNG PANDAN",,
1999,"March","IDTPE","TANJUNG PERAK",2.025e+08,5.044e+08
1999,"March","IDTPK","TAPAKTUAN",108441,99305
1999,"March","IDTPN","TANJUNG PINANG",10946,104000
1999,"March","IDTPP","TANJUNG PRIOK",6.935e+08,1.159e+09
1999,"March","IDTPR","TANJUNG PURA",4654809,26783000
1999,"March","IDTRD","TANJUNG REDEP",,
1999,"March","IDTRK","TARAKAN (U)",8110,3120
1999,"March","IDTSE","TANJUNG SELIU",,
1999,"March","IDTSG","TANJUNG SANGATA",12445011,4313365
1999,"March","IDTSO","TANJUNG SEKONG",68887,99980
1999,"March","IDTTE","TERNATE",,
1999,"March","IDTUB","TUBAN",,
1999,"March","IDTUL","TULEHU",,
1999,"March","IDUJU","UJUNGPANDANG",,
1999,"March","IDUNA","UDANG NATUNA",340673,110462
1999,"March","IDUPG","HASANUDDIN (U)",,
1999,"March","IDWAN","WANI",,
1999,"March","IDWKI","KEP. WAKAI (TOGIAN)",,
1999,"March","IDWSP","WAY SEPUTIH",,
2000,"March","104","LHOK SEUMAWE",,
2000,"March","106","LANGSA, SUMATRA",,
2000,"March","115","BLANG BINTANG (U)",,
2000,"March","118","KUALA LANGSA",,
2000,"March","166","MEDAN / POLONIA (U)",,
2000,"March","224","SINABOI",,
2000,"March","225","DUMAI",,
2000,"March","431","TANJUNG PRIOK",48638,9460
2000,"March","494","TANJUNG EMAS",,
2000,"March","563","TANJUNG PERAK",,
2000,"March","564","PASURUAN",,
2000,"March","620","NGURAH RAI (U)",,
2000,"March","808","LINGKAS TARAKAN",,
2000,"March","ID106","LANGSA, SUMATRA",,
2000,"March","ID225","DUMAI",,
2000,"March","ID261","SIMPANG TIGA (U)",,
2000,"March","ID477","PAMANUKAN, JAVA",,
2000,"March","IDADB","ADANG BAY",,
2000,"March","IDAMB","AMBON",,
2000,"March","IDAMI","MATARAM / SELAPARANG",290592,10056
2000,"March","IDATA","ATAPUPU",,
2000,"March","IDAUN","BLANG LANCANG (ARUN)",5983663,30177414
2000,"March","IDBAG","BAGAN SIAPI-API",,
2000,"March","IDBAJ","BAJO E",,
2000,"March","IDBAL","BALANTANG/MALILI",4896786,1156276
2000,"March","IDBAN","BANJARMASIN",13804539,26433702
2000,"March","IDBAR","BANDAR KHALIPAH",,
2000,"March","IDBDJ","SAMSUDIN NOOR (U)",,
2000,"March","IDBEJ","BERAU",,
2000,"March","IDBIT","BITUNG",3035234,6816261
2000,"March","IDBJU","BANYUWANGI",,
2000,"March","IDBKI","BIRING KASSI",,
2000,"March","IDBKL","BANGKALAN",,
2000,"March","IDBKU","BENGKULU",401525,9001
2000,"March","IDBLC","BATU LICIN",,
2000,"March","IDBLG","BALONGAN",19754,12352
2000,"March","IDBLS","BENGKALIS",12581,93994
2000,"March","IDBLW","BELAWAN",45048448,1.642e+08
2000,"March","IDBMU","BIMA",5590215,3200404
2000,"March","IDBND","BANDUNG(PTT/GD BAGE)",2602776,2998214
2000,"March","IDBOA","BENOA/LOLOAN",168477,504858
2000,"March","IDBPD","BELAKANG PADANG",23403,72000
2000,"March","IDBPN","SEPINGGAN (U)",1348038,61138
2000,"March","IDBPP","BALIKPAPAN",69757419,3.020e+08
2000,"March","IDBTG","BONTANG",2034985,90205
2000,"March","IDBTH","HANG NADIM (U)",,
2000,"March","IDBTJ","BLANG BINTANG (U)",,
2000,"March","IDBTN","BINTUHAN",,
2000,"March","IDBUL","BULELENG",,
2000,"March","IDBUN","BUATAN",1548438,153474
2000,"March","IDBXD","BADE, IRIAN JAYA",,
2000,"March","IDBYQ","BUNYU",,
2000,"March","IDCBN","CIREBON/PENGGUNG (U)",852205,29800
2000,"March","IDCGD","CIGADING",19355981,1.098e+08
2000,"March","IDCGK","SUKARNO HATTA (U)",1.113e+08,4309457
2000,"March","IDCOM","COMAL",,
2000,"March","IDCXP","CILACAP",1.538e+08,8.101e+08
2000,"March","IDDAS","SINGKEP - DABO",84000,600000
2000,"March","IDDBO","DOBO",,
2000,"March","IDDIL","DILLI / KOMORO (U)",,
2000,"March","IDDJA","DJANKAR",,
2000,"March","IDDJB","PALMERAH/ SLT TAHA",13410,33600
2000,"March","IDDJJ","JAYAPURA / SENTANI",,
2000,"March","IDDJM","JAMBI",622387,1734364
2000,"March","IDDPS","NGURAH RAI (U)",1422168,346328
2000,"March","IDDUM","DUMAI",22153630,90267196
2000,"March","IDEND","ENDE/IPI",,
2000,"March","IDENT","ENTIKONG",17716,86000
2000,"March","IDGLX","GALELA , MALUKU",,
2000,"March","IDGOR","GORONTALO",,
2000,"March","IDGRE","GRESIK",12477560,91252429
2000,"March","IDHLA","SUKARNAPURA",,
2000,"March","IDHLP","HLM. PERDANA KUSUMA",1313132,37372
2000,"March","IDIDI","IDI",,
2000,"March","IDJKT","JAKARTA / PASAR IKAN",634,7638
2000,"March","IDJOG","ADI SUCIPTO (U)",111,58
2000,"March","IDKAH","KAHAYAN BAY",,
2000,"March","IDKDD","KEDINDI/REO",,
2000,"March","IDKDI","WOLTER MONGINSIDI(U)",,
2000,"March","IDKDR","KENDARI",66107,8090
2000,"March","IDKEN","KUALA ENOK",,
2000,"March","IDKID","PULAU KIJANG",,
2000,"March","IDKKP","KUALA KAPUAS",,
2000,"March","IDKLB","KALIBARU",10028050,26761667
2000,"March","IDKLS","KUALA LANGSA",,
2000,"March","IDKOE","KUPANG / EL-TARI (U)",,
2000,"March","IDKRU","KRUENG R. MALAHAYATI",,
2000,"March","IDKTA","KOTA AGUNG",1.040e+08,3.986e+08
2000,"March","IDKTB","KOTABARU",100270,6900000
2000,"March","IDKTJ","KUALA TANJUNG",6262657,23755560
2000,"March","IDKTK","KUALA TUNGKAL",95567,5092
2000,"March","IDKTP","KETAPANG JAWA TIMUR",,
2000,"March","IDKUM","KUMAI",,
2000,"March","IDLAS","LANGSA, SUMATRA",,
2000,"March","IDLEM","LEMBAR",,
2000,"March","IDLHJ","LABUHAN HAJI ACEH",,
2000,"March","IDLKA","LARANTUKA",,
2000,"March","IDLKS","LOMBOK",,
2000,"March","IDLSW","LHOK SEUMAWE",,
2000,"March","IDMDC","SAM RATULANGI (U)",,
2000,"March","IDMES","MEDAN / POLONIA (U)",809305,277369
2000,"March","IDMJU","MAMUJU",,
2000,"March","IDMLI","MALILI, SULAWESI",,
2000,"March","IDMND","MANADO",,
2000,"March","IDMRK","MERAK",1.203e+08,4.067e+08
2000,"March","IDMSA","MUARA SABAK",526302,35700
2000,"March","IDMUO","MUNTOK",,
2000,"March","IDNTI","BINTUNI, IRIAN JAYA",169458,10535
2000,"March","IDPAC","PACITAN",,
2000,"March","IDPAI","PANIPAHAN",7718,11246
2000,"March","IDPAK","PEKAN BARU",7567235,7714464
2000,"March","IDPAS","PASIR PANJANG",355499,70731
2000,"March","IDPAT","PANTOLOAN",,
2000,"March","IDPAZ","PASURUAN",35202,24285
2000,"March","IDPBA","PULAU BAAI",,
2000,"March","IDPBL","PULAU BULUH",476803,2059458
2000,"March","IDPDG","PADANG / TABING (U)",31238,875
2000,"March","IDPDU","PANGKAL DURI",,
2000,"March","IDPEK","PEKANBARU (RUMBAI)",10551360,490734
2000,"March","IDPEM","PEMANGKAT",,
2000,"March","IDPGE","PULAU GEBE",,
2000,"March","IDPGK","PANGKAL PINANG (U)",,
2000,"March","IDPGX","PANGKAL BALAM",2252374,5039297
2000,"March","IDPJG","PANJANG",12477099,30154382
2000,"March","IDPKN","PANGKALAN BUN",,
2000,"March","IDPKR","PANGKALAN BRANDAN",,
2000,"March","IDPKU","SIMPANG TIGA (U)",124614,7298
2000,"March","IDPLA","PALEMBANG - PLAJU",2283481,426466
2000,"March","IDPLM","SM.BADARUDDIN (U)",20235867,71718239
2000,"March","IDPLS","PALEMBANG-KERTAPATI",,
2000,"March","IDPLW","PALU / MUTIARA (U)",,
2000,"March","IDPMG","MENENG",187888,33529936
2000,"March","IDPNK","SUPADIO (U)",,
2000,"March","IDPNN","PAMANUKAN, JAVA",,
2000,"March","IDPON","PONTIANAK",,
2000,"March","IDPPS","PULANG PISAU",,
2000,"March","IDPRN","PANARUKAN",18739155,84470000
2000,"March","IDPRO","PROBOLINGGO",48498640,1.960e+08
2000,"March","IDPSB","JKT./ POS PASAR BARU",,
2000,"March","IDPSS","PULAU SAMBU",43259644,2.191e+08
2000,"March","IDPSU","PANGKALAN SUSU",880258,919378
2000,"March","IDPTE","PULAU TELLO",,
2000,"March","IDPTR","PUTERAN",,
2000,"March","IDPUM","POMALA",273200,5001
2000,"March","IDPWG","PERAWANG, SUMATRA",16603801,45555051
2000,"March","IDRAN","RANAI",,
